"VALOR LIGACAO","NUM EMPREGADO","DIVISAO","DEPARTAMENTO","TELEFONE","UF","DATA_LIGACAO","MINUTO","SEGUNDO","Dia da Semana","Semestres","VENCIMENTO","Semana do Mes","MEDIA"
171.83,5533807,"Financeiro",1744466,6685215765,"MT",2012-10-30 07:29:24,11,11,"Tue","4-Trimestre","10-Outubro","5 semana",111.035
89.33,7533761,"Financeiro",1744466,3186196528,"MG",2012-10-30 07:49:27,11,10,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
139.75,6933737,"Operações",8608369,9988269893,"MA",2012-07-13 18:30:22,11,9,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
115.79,8733799,"Financeiro",1744466,7788059263,"BA",2012-10-30 08:49:27,11,8,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
125.2,6933749,"Financeiro",1744466,8386503127,"PB",2012-10-30 08:24:05,11,4,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
91.36,6632013,"Vendas",1559582,5185588672,"RS",2012-07-13 18:24:17,11,1,"Fri","3-Trimestre","7-Julho","3 semana",99.78
125.15,6431613,"Financeiro",1744466,3387005158,"MG",2012-10-30 08:23:24,11,1,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
103.11,2432117,"Vendas",1559582,3288290225,"MG",2012-10-30 07:09:35,10,59,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
138.11,8631783,"Financeiro",1744466,5685053926,"PR",2012-10-30 07:34:42,10,58,"Tue","4-Trimestre","10-Outubro","5 semana",97.7668421052632
155.74,1134335,"Vendas",2610953,8585152855,"CE",2012-10-30 08:59:21,10,57,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
93.34,8321035,"Vendas",2610953,3588009261,"MG",2012-10-30 07:44:42,10,54,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
91.2,7126085,"Vendas",2610953,8387258929,"PB",2012-10-30 08:11:20,10,51,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
58.85,6934075,"Vendas",2748775,9187012072,"PA",2012-07-13 18:27:45,10,48,"Fri","3-Trimestre","7-Julho","3 semana",99.749
110.46,1429387,"Vendas",1559582,9888753389,"MA",2012-10-30 04:30:01,10,47,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
90.15,7334301,"Vendas",2610953,3186501988,"MG",2012-10-30 07:50:01,10,36,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
171.26,4030519,"Vendas",2610953,8587739573,"CE",2012-07-13 18:28:32,10,34,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
58.61,8327457,"Vendas",2610953,3188651379,"MG",2012-10-30 08:00:04,10,26,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
120.22,2428455,"Vendas",1559582,8288175607,"AL",2012-07-13 18:27:06,10,24,"Fri","3-Trimestre","7-Julho","3 semana",109.508148148148
103.89,4030259,"Vendas",1559582,8187022977,"PE",2012-07-13 18:29:10,10,23,"Fri","3-Trimestre","7-Julho","3 semana",107.485714285714
119.84,1131559,"Financeiro",1744466,7187116558,"BA",2012-08-11 09:46:50,10,23,"Sat","3-Trimestre","8-Agosto","2 semana",97.9727272727273
149.83,3931579,"Financeiro",1744466,9596621193,"PA",2012-10-30 09:01:05,10,17,"Tue","4-Trimestre","10-Outubro","5 semana",99.749
163.33,7234327,"Vendas",2610953,3186003298,"MG",2012-10-30 07:35:22,10,17,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
83.6,4724823,"Engenharia",9008985,7788059263,"BA",2012-10-30 07:45:23,10,17,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
180.52,9429849,"Vendas",2610953,3388990875,"MG",2012-10-30 07:45:26,10,14,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
56.14,7522187,"Vendas",2610953,3186061635,"MG",2012-10-30 08:45:27,10,10,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
150.08,9720533,"Vendas",2610953,11965085111,"SP",2012-10-30 08:45:27,10,10,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
152.56,3733915,"Vendas",2610953,8288862079,"AL",2012-10-30 09:02:00,10,10,"Tue","4-Trimestre","10-Outubro","5 semana",109.508148148148
106.57,2720107,"Vendas",2610953,7788270997,"BA",2012-10-30 08:10:45,10,10,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
61.14,9733191,"Vendas",2748775,3288735759,"MG",2012-10-30 08:10:42,10,9,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
87.91,8026371,"Vendas",2610953,8386603795,"PB",2012-10-30 08:05:23,10,7,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
60.24,9527865,"Vendas",2610953,1388595286,"SP",2012-08-11 10:07:50,10,6,"Sat","3-Trimestre","8-Agosto","2 semana",105.879468085106
111.16,7428251,"Vendas",2610953,3285025195,"MG",2012-10-30 09:00:41,10,5,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
55.35,6120519,"Vendas",2610953,8187300639,"PE",2012-10-30 09:00:43,10,5,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
133.71,4320519,"Vendas",2610953,7388856010,"BA",2012-08-29 06:52:25,10,1,"Wed","3-Trimestre","8-Agosto","5 semana",97.9727272727273
79.95,3622819,"Vendas",2610953,9988226370,"MA",2012-08-29 07:13:52,10,1,"Wed","3-Trimestre","8-Agosto","5 semana",104.413230769231
123.3,4433479,"Vendas",1559582,8288853515,"AL",2012-08-29 07:26:55,10,1,"Wed","3-Trimestre","8-Agosto","5 semana",109.508148148148
54.85,5533493,"Vendas",2748775,7186639992,"BA",2012-08-29 07:27:09,10,1,"Wed","3-Trimestre","8-Agosto","5 semana",97.9727272727273
55.35,3233479,"Vendas",1559582,8187755056,"PE",2012-08-29 07:40:50,10,1,"Wed","3-Trimestre","8-Agosto","5 semana",107.485714285714
54.85,9725985,"Vendas",1559582,7388859008,"BA",2012-08-29 07:48:15,10,1,"Wed","3-Trimestre","8-Agosto","5 semana",97.9727272727273
81.5,9933901,"Vendas",2610953,6685085580,"MT",2012-08-29 07:56:47,10,1,"Wed","3-Trimestre","8-Agosto","5 semana",111.035
88.73,3631973,"Engenharia",9008985,3186609029,"MG",2012-07-13 18:28:49,9,56,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
81.57,6424817,"Engenharia",9008985,3288092073,"MG",2012-10-30 08:50:47,9,54,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
138.66,8930075,"Vendas",2610953,3187121756,"MG",2012-10-30 07:00:43,9,53,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
103.01,6221825,"Engenharia",9008985,8588255026,"RN",2012-10-30 08:00:42,9,52,"Tue","4-Trimestre","10-Outubro","5 semana",95.5607142857143
109.03,4128623,"Vendas",2748775,6685250127,"MT",2012-07-13 18:26:55,9,48,"Fri","3-Trimestre","7-Julho","3 semana",111.035
85.38,5731857,"Operações",8608369,3588557689,"MG",2012-07-13 18:30:14,9,48,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
116.64,6524603,"Engenharia",9008985,3388239531,"MG",2012-10-30 08:39:25,9,46,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
132.28,7823097,"Engenharia",9008985,9888151718,"MA",2012-08-11 08:08:16,9,45,"Sat","3-Trimestre","8-Agosto","2 semana",104.413230769231
105.02,3532299,"Operações",2743437,7188327835,"BA",2012-08-11 10:03:39,9,42,"Sat","3-Trimestre","8-Agosto","2 semana",97.9727272727273
127.02,7129509,"Vendas",2748775,3388285375,"MG",2012-10-30 08:26:05,9,41,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
82.95,3322011,"Vendas",1559582,6985660975,"RO",2012-08-29 08:19:44,9,40,"Wed","3-Trimestre","8-Agosto","5 semana",99.295
135.88,6823899,"Engenharia",9008985,9888559832,"MA",2012-10-30 09:00:44,9,40,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
93.46,3331141,"Operações",2743437,3388820855,"MG",2012-10-30 08:26:05,9,38,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
99.17,8122779,"Engenharia",9008985,8288962385,"AL",2012-10-30 08:56:07,9,38,"Tue","4-Trimestre","10-Outubro","5 semana",109.508148148148
86.44,4125363,"Engenharia",9008985,3185518550,"MG",2012-10-30 07:46:01,9,38,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
99.15,9633093,"Operações",8608369,9999519558,"MA",2012-10-30 08:36:07,9,36,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
126.56,2529619,"Operações",2743437,3388372551,"MG",2012-10-30 07:46:03,9,36,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
105.08,7422915,"Engenharia",9008985,1180878173,"SP",2012-08-29 09:23:08,9,35,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
82.21,8626129,"Engenharia",9008985,3388563980,"MG",2012-10-30 06:46:03,9,35,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
122.26,8829877,"Vendas",2610953,3388251017,"MG",2012-10-30 07:46:02,9,35,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
103.86,5629553,"Marketing",9008985,1160552625,"SP",2012-08-29 08:28:31,9,32,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
116.69,5930931,"Operações",2743437,2185802766,"RJ",2012-08-06 07:22:33,9,32,"Mon","3-Trimestre","8-Agosto","2 semana",107.724426229508
125.09,3631241,"Operações",2743437,1168091731,"SP",2012-08-29 08:39:56,9,30,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
179.37,8731553,"Financeiro",1744466,9888773578,"MA",2012-10-30 09:01:30,9,30,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
211.26,7831575,"Financeiro",1744466,5185533161,"RS",2012-08-29 09:37:48,9,29,"Wed","3-Trimestre","8-Agosto","5 semana",99.78
132.67,5631519,"Financeiro",1744466,3185235262,"MG",2012-08-29 09:27:08,9,27,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
91.76,5527731,"Engenharia",9008985,9888972535,"MA",2012-08-29 08:10:36,9,26,"Wed","3-Trimestre","8-Agosto","5 semana",104.413230769231
81.78,9229165,"Engenharia",9008985,3135519173,"MG",2012-08-29 09:33:22,9,26,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
172.21,6032701,"Vendas",2610953,9899825627,"MA",2012-10-30 08:21:27,9,26,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
83.22,1834349,"Vendas",2610953,7186503856,"BA",2012-08-29 08:22:02,9,25,"Wed","3-Trimestre","8-Agosto","5 semana",97.9727272727273
145.57,1929845,"Vendas",1559582,2186026556,"RJ",2012-08-29 08:55:29,9,25,"Wed","3-Trimestre","8-Agosto","5 semana",107.724426229508
86.06,7830031,"Vendas",2610953,3187582387,"MG",2012-08-29 09:33:52,9,25,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
120.78,5732151,"Vendas",2748775,5585258386,"RS",2012-08-29 08:41:07,9,23,"Wed","3-Trimestre","8-Agosto","5 semana",99.78
137.91,6031493,"Financeiro",1744466,1167306875,"SP",2012-08-29 09:01:01,9,23,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
96.3,4831621,"Financeiro",1744466,1180939801,"SP",2012-08-29 09:16:41,9,23,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
148.77,1234191,"Vendas",1559582,7388817260,"BA",2012-08-29 09:35:57,9,23,"Wed","3-Trimestre","8-Agosto","5 semana",97.9727272727273
53.39,8227747,"Vendas",1559582,7187828681,"BA",2012-08-11 09:21:04,9,23,"Sat","3-Trimestre","8-Agosto","2 semana",97.9727272727273
81.57,5121947,"Engenharia",9008985,9988052185,"MA",2012-07-13 18:22:32,9,22,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
114.98,4930359,"Vendas",2748775,3588656316,"MG",2012-08-29 08:38:00,9,22,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
90.42,2231781,"Financeiro",1744466,5285275383,"PR",2012-08-29 08:49:08,9,22,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
129.3,9632123,"Vendas",2748775,8587011121,"CE",2012-10-30 09:01:31,9,22,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
81.95,9633703,"Financeiro",1744466,2185369610,"RJ",2012-09-04 08:10:41,9,21,"Tue","3-Trimestre","9-Setembro","2 semana",107.724426229508
117.12,1031779,"Financeiro",1744466,5385390552,"PR",2012-08-29 08:34:48,9,21,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
55.67,1422013,"Vendas",1559582,3233732325,"MG",2012-08-29 08:43:21,9,21,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
58.87,4427403,"Vendas",1559582,6185258625,"DF",2012-08-29 08:43:46,9,21,"Wed","3-Trimestre","8-Agosto","5 semana",66.6766666666667
86.14,9831991,"Vendas",2610953,8388306899,"PB",2012-08-29 09:21:03,9,21,"Wed","3-Trimestre","8-Agosto","5 semana",114.0835
55.37,9334301,"Vendas",2610953,5585111373,"RS",2012-08-29 09:25:15,9,21,"Wed","3-Trimestre","8-Agosto","5 semana",99.78
80.78,4032395,"Financeiro",1744466,3185299169,"MG",2012-08-29 09:26:15,9,21,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
80.79,5434301,"Vendas",2610953,9996552351,"MA",2012-09-03 13:50:43,9,20,"Mon","3-Trimestre","9-Setembro","2 semana",104.413230769231
110.93,8424687,"Vendas",1559582,5685076177,"PR",2012-08-29 07:47:44,9,20,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
58.51,6933199,"Vendas",2748775,7532212126,"BA",2012-08-29 08:21:29,9,20,"Wed","3-Trimestre","8-Agosto","5 semana",97.9727272727273
56.57,3734341,"Vendas",2610953,5785926567,"SC",2012-08-29 08:41:28,9,20,"Wed","3-Trimestre","8-Agosto","5 semana",121.998333333333
89.95,5134223,"Vendas",2610953,1588257025,"SP",2012-08-29 09:31:02,9,20,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
178.54,6631595,"Financeiro",1744466,8588713989,"CE",2012-08-29 07:22:08,9,19,"Wed","3-Trimestre","8-Agosto","5 semana",110.283529411765
98.37,4634015,"Vendas",2610953,7186199717,"BA",2012-08-29 08:38:43,9,19,"Wed","3-Trimestre","8-Agosto","5 semana",97.9727272727273
56.32,2723285,"Vendas",1559582,6285055579,"GO",2012-08-29 09:06:18,9,19,"Wed","3-Trimestre","8-Agosto","5 semana",87.2166666666667
112.31,7631481,"Financeiro",1744466,5185509153,"PR",2012-08-29 09:22:01,9,19,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
146,2831529,"Financeiro",1744466,5185355330,"RS",2012-08-29 09:31:10,9,19,"Wed","3-Trimestre","8-Agosto","5 semana",99.78
121.34,2631493,"Financeiro",1744466,1165512252,"SP",2012-08-29 09:31:02,9,18,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
146.87,3531463,"Financeiro",1744466,8588550582,"RN",2012-10-30 07:41:23,9,18,"Tue","4-Trimestre","10-Outubro","5 semana",95.5607142857143
145.11,9932429,"Vendas",2610953,8388585298,"PB",2012-10-30 07:51:23,9,18,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
143.9,9931631,"Financeiro",1744466,3188759739,"MG",2012-08-29 07:51:54,9,17,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
116.61,5331561,"Financeiro",1744466,8387258929,"PB",2012-10-30 08:02:04,9,16,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
108.3,2932073,"Financeiro",1744466,8288153112,"AL",2012-08-11 10:08:01,9,12,"Sat","3-Trimestre","8-Agosto","2 semana",109.508148148148
83.41,4931641,"Financeiro",1744466,3187525258,"MG",2012-10-30 08:31:25,9,12,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
90.81,8931571,"Financeiro",1744466,1688178176,"SP",2012-07-13 18:27:07,9,11,"Fri","3-Trimestre","7-Julho","3 semana",105.879468085106
115.22,6231505,"Financeiro",1744466,8586207915,"CE",2012-07-13 18:27:05,9,9,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
80.27,9131649,"Financeiro",1744466,8799250997,"PE",2012-07-13 18:25:50,9,7,"Fri","3-Trimestre","7-Julho","3 semana",107.485714285714
48.02,8931639,"Financeiro",1744466,7388222081,"BA",2012-07-13 18:22:05,9,6,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
212.12,8331585,"Financeiro",1744466,9887266556,"MA",2012-10-30 08:36:45,9,3,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
122.36,8931581,"Financeiro",1744466,3388596579,"MG",2012-10-30 08:56:45,9,1,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
107.75,5631483,"Financeiro",1744466,3388521378,"MG",2012-10-30 07:07:22,9,0,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
173,2531583,"Financeiro",1744466,7388556797,"BA",2012-08-12 12:32:53,8,58,"Sun","3-Trimestre","8-Agosto","3 semana",97.9727272727273
109.05,8031619,"Financeiro",1744466,5685129610,"PR",2012-08-29 08:52:21,8,58,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
295.78,9931895,"Financeiro",1744466,5985225655,"SC",2012-10-30 07:21:25,8,58,"Tue","4-Trimestre","10-Outubro","5 semana",121.998333333333
91.9,6931597,"Financeiro",1744466,9988511208,"MA",2012-07-13 18:27:02,8,56,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
87.25,3231639,"Financeiro",1744466,3388610790,"MG",2012-10-30 07:46:43,8,56,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
241.56,9331591,"Financeiro",1744466,8187552656,"PE",2012-09-01 07:55:48,8,53,"Sat","3-Trimestre","9-Setembro","5 semana",107.485714285714
81.11,9333555,"Operações",2743437,11968793587,"SP",2012-10-30 06:36:44,8,53,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
134.69,9331487,"Financeiro",1744466,7187653255,"BA",2012-10-30 09:02:03,8,50,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
138.67,6931509,"Financeiro",1744466,8688563191,"PI",2012-10-30 07:16:44,8,50,"Tue","4-Trimestre","10-Outubro","5 semana",119.333076923077
141.05,9431569,"Financeiro",1744466,3788071520,"MG",2012-10-30 09:01:37,8,47,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
229.72,3031511,"Financeiro",1744466,8688230878,"PI",2012-10-30 08:22:01,8,46,"Tue","4-Trimestre","10-Outubro","5 semana",119.333076923077
122.67,6131367,"Financeiro",1744466,3288157339,"MG",2012-10-30 07:21:24,8,45,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
121.44,9931815,"RH",2743437,3188256257,"MG",2012-07-13 18:27:38,8,44,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
94.81,9932153,"Operações",8608369,3588566505,"MG",2012-07-13 18:27:52,8,42,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
54.85,8232153,"Operações",8608369,5885688195,"SC",2012-08-29 08:49:17,8,42,"Wed","3-Trimestre","8-Agosto","5 semana",121.998333333333
88.69,6234227,"Vendas",2610953,3186261067,"MG",2012-08-29 08:50:36,8,38,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
136.68,6629767,"Vendas",1559582,7788651251,"BA",2012-10-30 08:21:27,8,38,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
109.93,3029769,"Vendas",1821720,7588150773,"BA",2012-07-13 18:22:43,8,37,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
103.47,9029759,"Vendas",1559582,3187035578,"MG",2012-10-30 07:52:06,8,34,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
228.51,6229757,"Vendas",1559582,8185075107,"PE",2012-10-30 08:32:05,8,33,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
99.19,4229607,"Vendas",2610953,6285991366,"GO",2012-08-29 08:19:29,8,32,"Wed","3-Trimestre","8-Agosto","5 semana",87.2166666666667
97.13,3929763,"Vendas",1559582,5185052651,"RS",2012-10-30 08:32:04,8,32,"Tue","4-Trimestre","10-Outubro","5 semana",99.78
151.14,2529873,"Vendas",2610953,3186920238,"MG",2012-10-30 06:21:34,8,32,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
82.19,2629693,"Vendas",1559582,9887525780,"MA",2012-10-30 08:02:02,8,32,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
113.33,7029807,"Vendas",1559582,3388250571,"MG",2012-10-30 08:31:24,8,31,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
60.24,3826371,"Vendas",2610953,7588615258,"BA",2012-10-30 08:32:08,8,31,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
60.24,8629873,"Vendas",2610953,8587382533,"RN",2012-07-13 18:27:43,8,29,"Fri","3-Trimestre","7-Julho","3 semana",95.5607142857143
207.75,1833159,"Marketing",9008985,3196122622,"MG",2012-07-13 18:27:47,8,29,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
81.57,9528529,"Engenharia",9008985,3186558332,"MG",2012-10-30 06:56:39,8,29,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
105.51,4726797,"Engenharia",9008985,8586850619,"CE",2012-07-13 18:27:54,8,23,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
55.62,8430975,"Vendas",2610953,5685055553,"PR",2012-08-29 09:34:28,8,19,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
81.57,8432273,"Operações",8608369,3188516750,"MG",2012-10-30 08:57:26,8,19,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
55.62,7130843,"Operações",2743437,3588815036,"MG",2012-10-30 08:57:27,8,19,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
55.62,1431813,"Engenharia",9008985,7188188378,"BA",2012-07-13 18:23:03,8,18,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
93.45,6833437,"Marketing",9008985,8188263128,"PE",2012-08-11 06:26:47,8,18,"Sat","3-Trimestre","8-Agosto","2 semana",107.485714285714
105.82,5029663,"Operações",2743437,8387509965,"PB",2012-10-30 08:27:22,8,17,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
114.84,3729951,"Engenharia",9008985,3888056533,"MG",2012-10-30 08:27:23,8,17,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
81.57,5633417,"Operações",2743437,5185869925,"RS",2012-08-29 09:05:32,8,17,"Wed","3-Trimestre","8-Agosto","5 semana",99.78
55.62,6933461,"Vendas",2748775,3188698581,"MG",2012-10-30 08:27:20,8,16,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
91.65,4523447,"Operações",8608369,9887200938,"MA",2012-10-30 08:27:23,8,16,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
104.1,4621081,"RH",2743437,3187060211,"MG",2012-10-30 07:27:22,8,15,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
110.2,2928033,"Operações",2743437,3188191558,"MG",2012-10-30 07:37:23,8,15,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
86.01,2430481,"Operações",8608369,3288737575,"MG",2012-10-30 07:07:20,8,14,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
102.43,9733345,"RH",2743437,3187333160,"MG",2012-10-30 08:07:22,8,13,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
103.1,1831793,"Financeiro",1744466,5185333525,"RS",2012-08-29 08:09:22,8,12,"Wed","3-Trimestre","8-Agosto","5 semana",99.78
86.94,6934303,"Vendas",2610953,2185036908,"RJ",2012-10-30 08:47:25,8,12,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
55.62,7722011,"Vendas",1559582,9887587005,"MA",2012-10-30 08:07:25,8,11,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
81.57,3833589,"Vendas",2610953,8586171956,"CE",2012-10-30 08:32:43,8,10,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
179.53,3334257,"Marketing",9008985,3388322519,"MG",2012-10-30 08:07:25,8,9,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
88.74,3532261,"RH",2743437,3187352852,"MG",2012-07-13 18:28:35,8,8,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
81.57,8529295,"Engenharia",9008985,3136297536,"MG",2012-08-29 09:17:26,8,7,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
154.12,8620571,"Engenharia",9008985,3187513362,"MG",2012-10-30 07:57:23,8,7,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
55.62,8326053,"Vendas",2610953,9887050381,"MA",2012-10-30 07:57:26,8,7,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
93.33,3529709,"Operações",8608369,8587615085,"CE",2012-07-13 18:27:36,8,4,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
188.73,4434275,"Marketing",9008985,8688557553,"PI",2012-10-30 08:22:44,8,4,"Tue","4-Trimestre","10-Outubro","5 semana",119.333076923077
128.37,3633891,"Vendas",2610953,8587666981,"CE",2012-08-11 09:41:45,8,3,"Sat","3-Trimestre","8-Agosto","2 semana",110.283529411765
81.78,7128841,"Engenharia",9008985,5385550115,"PR",2012-08-29 08:34:41,8,2,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
81.57,3133397,"Operações",2743437,3188191558,"MG",2012-10-30 07:32:41,8,0,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
81.57,7633817,"Operações",8608369,8188686583,"PE",2012-10-30 08:18:46,8,0,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
55.62,8121839,"Vendas",2610953,7788512113,"BA",2012-10-30 08:32:42,7,59,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
81.57,5834019,"Engenharia",9008985,3188696250,"MG",2012-10-30 07:32:40,7,59,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
81.57,2534021,"Engenharia",9008985,8188605365,"PE",2012-07-13 18:23:35,7,58,"Fri","3-Trimestre","7-Julho","3 semana",107.485714285714
88.36,3333445,"Vendas",2748775,3185593565,"MG",2012-10-30 07:32:42,7,57,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
81.57,6127491,"Engenharia",9008985,2185518622,"RJ",2012-10-30 07:52:02,7,57,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
81.57,7633497,"Engenharia",9008985,2288368626,"RJ",2012-10-30 07:42:45,7,55,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
81.57,2833295,"Marketing",9008985,9188156185,"PA",2012-10-30 09:00:08,7,54,"Tue","4-Trimestre","10-Outubro","5 semana",99.749
81.57,6833575,"Vendas",1559582,8587171505,"CE",2012-10-30 08:07:22,7,54,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
55.62,9133915,"Vendas",2610953,9899095185,"MA",2012-08-11 09:47:37,7,53,"Sat","3-Trimestre","8-Agosto","2 semana",104.413230769231
110.27,7532873,"Operações",2743437,3387087213,"MG",2012-10-30 07:42:45,7,53,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
55.62,8923359,"Vendas",2610953,8586517860,"CE",2012-07-13 18:24:29,7,52,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
